Data are continuously updated and reviewed.
The format of this file is as follows:
POS.  1-8   = Date CCYYMMDD
20070222       0.0     1
20070223       0.0     1
20070224       0.0     1
20070225       0.0     1
20070226       0.0     1
20070227       0.0     1
20070228       0.0     1
20070301       0.0     1
20070302       0.0     1
20070303       0.0     1
20070304       2.0     1
20070305       0.0     1
20070306       0.0     1
20070307       0.0     1
20070308       0.0     1
20070309       0.0     1
20070310       0.0     1
20070311       0.0     1
20070312       0.0     1
20070313       0.0     1
20070314       0.0     1
20070315       0.0     1
20070316       0.0     1
20070317       0.0     1
20070318       0.0     1
20070319       0.0     1
20070320       0.0     1
20070321       0.0     1
20070322      24.5     1
20070323       5.0     1
20070324       0.0     1
20070325       0.0     1
20070326       0.0     1
20070327       0.0     1
20070328       0.0     1
20070329       0.0     1
20070330       0.0     1
20070331       0.0     1
20070401       0.0     1
20070402       0.0     1
20070403       0.0     1
20070404       0.0     1
20070405       0.0     1
20070406       0.0     1
20070407       0.0     1
20070408       0.0     1
20070409       0.0     1
20070410      28.0     1
20070411       5.5     1
20070412       0.0     1
20070413       0.0     1
20070414       0.0     1
20070415       0.0     1
20070416       2.5     1
20070417       0.0     1
20070418       0.0     1
20070419       0.0     1
20070420       0.0     1
20070421       0.0     1
20070422       0.0     1
20070423       0.0     1
20070424       0.0     1
20070425       6.5     1
20070426      63.0     1
20070427      14.0     1
20070428       6.5     1
20070429      36.0     1
20070430       4.0     1
20070501       0.0     1
20070502       0.0     1
20070503       0.0     1
20070504       0.0     1
20070505       0.0     1
20070506       0.0     1
20070507       0.0     1
20070508       0.0     1
20070509       9.5     1
20070510       2.0     1
20070511       0.0     1
20070512       0.0     1
20070513       0.0     1
20070514      24.0     1
20070515       0.0     1
20070516       2.5     1
20070517       5.0     1
20070518      15.0     1
20070519      88.0     1
20070520       7.0     1
20070521       4.5     1
20070522       0.0     1
20070523       0.0     1
20070524       0.0     1
20070525       0.0     1
20070526       0.0     1
20070527       0.0     1
20070528       0.0     1
20070529       0.0     1
20070530       0.0     1
20070531       0.0     1
20070601       0.0     1
20070602       0.0     1
20070603       8.0     1
20070604      12.0     1
20070605       0.0     1
20070606      13.0     1
20070607      40.0     1
20070608      29.0     1
20070609      49.0     1
20070610       7.5     1
20070611      43.0     1
20070612       3.0     1
20070613       0.0     1
20070614      29.0     1
20070615       0.0     1
20070616       0.0     1
20070617      10.5     1
20070618       0.0     1
20070619       0.0     1
20070620       0.0     1
20070621       0.0     1
20070622       0.0     1
20070623       0.0     1
20070624      12.5     1
20070625      37.5     1
20070626      10.5     1
20070627       0.0     1
20070628       0.0     1
20070629       0.0     1
20070630      16.5     1
20070701       0.0     1
20070702       0.0     1
20070703       0.0     1
20070704       0.0     1
20070705       0.0     1
20070706       3.0     1
20070707      19.0     1
20070708       2.5     1
20070709       0.0     1
20070710       0.0     1
20070711      15.5     1
20070712       0.0     1
20070713       0.0     1
20070714       0.0     1
20070715       0.0     1
20070716       0.0     1
20070717       0.0     1
20070718       0.0     1
20070719       0.0     1
20070720      28.5     1
20070721       0.0     1
20070722       0.0     1
20070723      30.0     1
20070724      51.5     1
20070725       4.0     1
20070726      97.0     1
20070727      11.0     1
20070728      96.0     1
20070729       1.5     1
20070730       0.0     1
20070731       0.0     1
20070801       0.0     1
20070802      32.0     1
20070803       1.5     1
20070804       0.0     1
20070805       1.5     1
20070806      38.0     1
20070807       0.0     1
20070808       0.0     1
20070809      17.0     1
20070810      30.0     1
20070811       2.5     1
20070812       0.0     1
20070813      37.5     1
20070814       0.0     1
20070815       6.5     1
20070816       0.0     1
20070817       0.0     1
20070818       0.0     1
20070819       0.0     1
20070820       2.0     1
20070821      30.0     1
20070822       0.0     1
20070823      10.0     1
20070824       1.7     1
20070825       0.0     1
20070826      36.5     1
20070827       2.0     1
20070828       0.0     1
20070829       0.0     1
20070830       8.5     1
20070831      80.0     1
20070901      25.3     1
20070902       0.0     1
20070903       0.0     1
20070904       6.5     1
20070905      40.0     1
20070906       0.0     1
20070907       0.0     1
20070908       0.0     1
20070909       0.0     1
20070910       0.0     1
20070911      30.0     1
20070912       1.0     1
20070913       3.0     1
20070914       0.0     1
20070915       2.0     1
20070916       2.0     1
20070917       0.0     1
20070918       0.0     1
20070919       0.0     1
20070920       0.0     1
20070921       0.0     1
20070922       2.0     1
20070923       1.0     1
20070924       0.0     1
20070925       0.0     1
20070926       0.0     1
20070927       0.0     1
20070928       7.5     1
20070929       0.0     1
20070930       0.0     1
20071001       0.0     1
20071002       2.0     1
20071003       1.0     1
20071004       0.0     1
20071005       0.0     1
20071006       6.7     1
20071007       5.0     1
20071008       0.2     1
20071009       0.0     1
20071010       0.0     1
20071011       0.0     1
20071012       0.0     1
20071013       0.0     1
20071014       1.5     1
20071015       0.0     1
20071016       0.0     1
20071017       0.0     1
20071018       0.0     1
20071019       0.0     1
20071020       0.0     1
20071021       0.0     1
20071022      12.5     1
20071023       4.5     1
20071024       0.0     1
20071025       0.0     1
20071026       0.0     1
20071027       0.0     1
20071028       0.0     1
20071029       0.0     1
20071030       0.0     1
20071031       0.0     1
20071101       0.0     1
20071102       0.0     1
20071103       5.0     1
20071104      60.5     1
20071105       0.0     1
20071106       0.0     1
20071107      26.5     1
20071108       0.0     1
20071109       6.5     1
20071110       0.0     1
20071111       0.0     1
20071112       0.0     1
20071113       2.0     1
20071114      18.0     1
20071115       0.0     1
20071116       0.0     1
20071117       0.0     1
20071118       0.0     1
20071119       0.0     1
20071120       0.0     1
20071121      25.0     1
20071122       2.0     1
20071123       0.0     1
20071124       0.0     1
20071125       0.0     1
20071126       4.5     1
20071127       0.0     1
20071128       0.0     1
20071129       0.0     1
20071130       0.0     1
20071201       0.0     1
20071202       3.0     1
20071203       3.0     1
20071204       0.0     1
20071205       0.0     1
20071206       0.0     1
20071207       0.0     1
20071208       0.0     1
20071209       0.0     1
20071210       0.0     1
20071211       0.0     1
20071212       0.0     1
20071213       0.0     1
20071214       0.0     1
20071215       3.5     1
20071216      10.5     1
20071217       0.0     1
20071218       0.0     1
20071219       0.0     1
20071220       0.0     1
20071221       0.0     1
20071222       0.0     1
20071223       0.0     1
20071224       0.0     1
20071225      12.0     1
20071226       0.0     1
20071227       0.0     1
20071228       0.0     1
20071229       0.0     1
20071230       0.0     1
20071231       0.0     1
20080101       0.0     1
20080102       0.0     1
20080103       0.0     1
20080104       0.0     1
20080105       0.0     1
20080106      19.2     1
20080107       2.8     1
20080108       0.0     1
20080109       0.0     1
20080110       0.0     1
20080111       0.0     1
20080112       0.0     1
20080113       0.0     1
20080114       0.0     1
20080115      11.5     1
20080116       1.0     1
20080117       0.0     1
20080118       0.0     1
20080119       0.0     1
20080120       0.0     1
20080121       0.0     1
20080122       0.0     1
20080123       0.0     1
20080124       0.0     1
20080125       0.0     1
20080126       0.0     1
20080127       0.0     1
20080128       0.0     1
20080129       0.0     1
20080130       0.0     1
20080131       0.0     1
20080201       0.0     1
20080202       0.0     1
20080203       0.0     1
20080204       0.0     1
20080205       0.0     1
20080206       0.0     1
20080207       0.0     1
20080208       0.0     1
20080209       0.0     1
20080210      13.5     1
20080211       3.5     1
20080212       0.0     1
20080213       0.0     1
20080214       0.0     1
20080215       0.0     1
20080216       0.0     1
20080217       0.0     1
20080218       0.0     1
20080219       0.0     1
20080220       0.0     1
20080221       0.0     1
20080222       0.0     1
20080223       0.0     1
20080224       0.0     1
20080225       0.0     1
20080226      10.5     1
20080227       0.5     1
20080228       0.0     1
20080229       0.0     1
20080301       0.0     1
20080302       0.0     1
20080303       0.0     1
20080304       0.0     1
20080305       0.0     1
20080306       0.0     1
20080307       0.0     1
20080308       0.0     1
20080309       0.0     1
20080310       2.5     1
20080311       7.5     1
20080312       0.0     1
20080313       0.0     1
20080314       0.0     1
20080315       0.0     1
20080316       0.0     1
20080317       0.0     1
20080318       0.0     1
20080319       4.0     1
20080320       0.0     1
20080321       0.0     1
20080322       0.0     1
20080323       0.0     1
20080324       0.0     1
20080325       0.0     1
20080326       0.0     1
20080327       0.0     1
20080328       0.0     1
20080329       0.0     1
20080330       0.0     1
20080331       5.0     1
20080401       0.0     1
20080402       0.0     1
20080403       0.0     1
20080404       0.0     1
20080405       2.0     1
20080406       1.8     1
20080407       0.0     1
20080408       0.0     1
20080409       0.0     1
20080410       0.0     1
20080411       0.0     1
20080412       0.0     1
20080413       0.0     1
20080414       0.0     1
20080415       0.0     1
20080416       0.0     1
20080417       0.0     1
20080418       4.5     1
20080419       7.0     1
20080420       0.0     1
20080421       0.0     1
20080422       0.0     1
20080423       0.0     1
20080424       0.0     1
20080425       2.5     1
20080426       0.0     1
20080427       0.0     1
20080428       0.0     1
20080429       0.0     1
20080430       0.0     1
20080501       0.0     1
20080502       0.0     1
20080503       0.0     1
20080504       0.0     1
20080505       0.0     1
20080506      28.0     1
20080507       0.0     1
20080508       0.0     1
20080509     100.0     1
20080510      60.0     1
20080511      16.0     1
20080512      10.0     1
20080513       0.0     1
20080514       0.0     1
20080515       7.9     1
20080516       2.5     1
20080517       0.0     1
20080518       0.0     1
20080519       0.0     1
20080520       9.7     1
20080521      42.4     1
20080522       3.5     1
20080523       0.0     1
20080524       0.0     1
20080525       0.0     1
20080526       0.0     1
20080527       0.0     1
20080528      48.2     1
20080529      14.5     1
20080530      12.5     1
20080531       0.0     1
20080601       0.0     1
20080602      61.0     1
20080603      20.0     1
20080604       0.0     1
20080605       2.0     1
20080606       0.0     1
20080607       0.0     1
20080608       0.0     1
20080609       0.0     1
20080610       1.5     1
20080611      22.5     1
20080612       0.0     1
20080613       0.0     1
20080614       2.0     1
20080615      22.5     1
20080616       0.0     1
20080617       0.0     1
20080618      11.5     1
20080619     103.5     1
20080620      40.7     1
20080621      11.5     1
20080622       7.0     1
20080623       1.0     1
20080624       1.0     1
20080625       1.0     1
20080626       2.0     1
20080627       2.0     1
20080628       1.0     1
20080629       1.0     1
20080630       0.0     1
20080701       0.0     1
20080702       1.0     1
20080703      34.0     1
20080704      89.0     1
20080705      39.0     1
20080706      59.5     1
20080707      40.5     1
20080708      16.0     1
20080709      49.0     1
20080710       0.0     1
20080711       0.0     1
20080712       0.0     1
20080713       0.0     1
20080714       0.0     1
20080715      18.0     1
20080716       0.0     1
20080717       0.0     1
20080718       0.0     1
20080719       0.0     1
20080720       0.0     1
20080721       0.0     1
20080722       0.0     1
20080723       0.0     1
20080724       0.0     1
20080725       0.0     1
20080726      32.0     1
20080727      49.0     1
20080728       0.0     1
20080729       0.0     1
20080730      40.0     1
20080731      23.0     1
20080801       0.0     1
20080802       0.0     1
20080803       0.0     1
20080804       0.0     1
20080805       0.0     1
20080806       0.0     1
20080807       0.0     1
20080808       0.0     1
20080809       0.0     1
20080810       0.0     1
20080811       0.0     1
20080812       0.0     1
20080813      23.0     1
20080814       0.0     1
20080815       6.0     1
20080816       0.0     1
20080817       0.0     1
20080818       0.0     1
20080819       0.0     1
20080820       0.0     1
20080821       0.0     1
20080822       0.0     1
20080823      12.3     1
20080824       9.5     1
20080825      52.0     1
20080826       2.5     1
20080827       6.5     1
20080828      44.5     1
20080829      41.0     1
20080830      51.0     1
20080831      10.0     1
20080901       0.0     1
20080902      20.0     1
20080903       0.0     1
20080904      20.0     1
20080905       0.0     1
20080906       0.0     1
20080907      32.5     1
20080908      69.5     1
20080909      29.0     1
20080910       6.5     1
20080911       0.0     1
20080912       0.0     1
20080913       0.0     1
20080914      13.0     1
20080915       7.5     1
20080916       0.0     1
20080917       0.0     1
20080918      60.0     1
20080919       0.0     1
20080920       0.0     1
20080921       0.0     1
20080922       0.0     1
20080923      57.0     1
20080924       1.0     1
20080925      13.5     1
20080926       1.0     1
20080927       0.0     1
20080928       0.0     1
20080929      35.0     1
20080930       0.0     1
20081001      18.0     1
20081002       5.5     1
20081003       0.0     1
20081004       0.0     1
20081005       0.0     1
20081006       0.0     1
20081007       0.0     1
20081008       0.8     1
20081009       0.0     1
20081010       0.0     1
20081011       0.0     1
20081012       0.0     1
20081013       0.0     1
20081014       0.0     1
20081015       0.0     1
20081016       0.0     1
20081017       0.0     1
20081018       0.0     1
20081019      15.0     1
20081020       0.0     1
20081021       0.5     1
20081022       0.0     1
20081023       0.0     1
20081024       0.0     1
20081025       0.0     1
20081026       0.0     1
20081027       0.0     1
20081028       0.0     1
20081029       0.0     1
20081030       0.0     1
20081031       0.0     1
20081101       2.0     1
20081102       0.7     1
20081103       0.0     1
20081104       0.0     1
20081105       0.0     1
20081106       2.3     1
20081107       0.0     1
20081108       0.0     1
20081109       0.0     1
20081110       0.0     1
20081111      10.0     1
20081112      23.5     1
20081113       0.0     1
20081114       0.0     1
20081115       0.0     1
20081116       0.0     1
20081117       0.0     1
20081118       0.0     1
20081119       0.0     1
20081120       0.0     1
20081121       0.0     1
20081122       0.0     1
20081123       0.0     1
20081124       0.0     1
20081125       0.0     1
20081126       0.0     1
20081127       0.0     1
20081128       0.0     1
20081129       3.5     1
20081130       0.0     1
20081201       0.0     1
20081202       0.0     1
20081203       0.0     1
20081204       0.0     1
20081205       0.0     1
20081206       0.0     1
20081207       0.0     1
20081208       0.0     1
20081209       0.0     1
20081210       0.0     1
20081211       0.0     1
20081212       0.0     1
20081213       0.0     1
20081214       0.0     1
20081215       0.0     1
20081216       0.0     1
20081217       0.0     1
20081218       0.0     1
20081219       0.0     1
20081220       0.0     1
20081221       0.0     1
20081222      11.5     1
20081223       3.0     1
20081224       0.0     1
20081225       0.0     1
20081226       0.0     1
20081227       0.0     1
20081228       3.0     1
20081229      10.0     1
20081230       0.0     1
20081231       0.0     1
20090101       0.0     1
20090102       0.0     1
20090103       0.0     1
20090104       0.0     1
20090105       0.0     1
20090106       0.0     1
20090107       0.0     1
20090108       0.0     1
20090109       0.0     1
20090110       0.0     1
20090111       0.0     1
20090112       0.0     1
20090113       0.0     1
20090114       0.0     1
20090115       0.0     1
20090116       0.0     1
20090117       0.0     1
20090118       0.0     1
20090119       0.0     1
20090120       0.0     1
20090121       0.0     1
20090122       0.0     1
20090123       0.0     1
20090124       0.0     1
20090125       0.0     1
20090126       0.0     1
20090127       0.0     1
20090128       0.0     1
20090129       0.0     1
20090130       0.0     1
20090131       0.0     1
20090201       0.0     1
20090202       0.0     1
20090203       0.0     1
20090204       0.0     1
20090205       0.0     1
20090206       0.0     1
20090207       4.7     1
20090208       0.0     1
20090209       0.0     1
20090210       0.0     1
20090211       0.0     1
20090212       0.0     1
20090213       0.0     1
20090214       0.0     1
20090215       0.0     1
20090216       0.0     1
20090217       0.0     1
20090218       3.0     1
20090219       0.0     1
20090220       0.0     1
20090221       0.0     1
20090222       0.0     1
20090223       0.0     1
20090224       0.0     1
20090225       0.0     1
20090226       0.0     1
20090227       0.0     1
20090228       0.0     1
20090301       0.0     1
20090302       0.0     1
20090303       0.0     1
20090304       0.0     1
20090305       0.0     1
20090306       0.0     1
20090307       0.0     1
20090308       0.0     1
20090309       0.0     1
20090310       0.0     1
20090311       0.0     1
20090312       0.0     1
20090313       0.0     1
20090314       0.0     1
20090315       0.0     1
20090316       0.0     1
20090317       0.0     1
20090318       0.0     1
20090319       0.0     1
20090320       0.0     1
20090321       0.0     1
20090322       0.0     1
20090323       0.0     1
20090324       0.0     1
20090325       0.0     1
20090326       0.0     1
20090327       6.0     1
20090328       0.0     1
20090329       0.0     1
20090330       0.0     1
20090331       0.0     1
20090401       0.0     1
20090402       0.0     1
20090403       0.5     1
20090404       0.0     1
20090405       1.5     1
20090406       0.0     1
20090407       0.0     1
20090408       0.0     1
20090409       0.0     1
20090410       0.0     1
20090411       0.0     1
20090412       0.0     1
20090413       0.0     1
20090414       0.0     1
20090415       0.0     1
20090416       0.0     1
20090417       0.0     1
20090418       0.0     1
20090419      18.0     1
20090420       0.0     1
20090421       0.0     1
20090422       0.0     1
20090423       2.5     1
20090424       0.0     1
20090425       4.5     1
20090426       0.0     1
20090427       0.0     1
20090428       2.5     1
20090429       7.0     1
20090430       0.7     1
20090501       3.5     1
20090502       0.0     1
20090503       0.0     1
20090504       0.0     1
20090505       0.0     1
20090506       0.5     1
20090507       0.5     1
20090508       0.0     1
20090509       0.0     1
20090510       0.0     1
20090511       0.0     1
20090512       0.0     1
20090513       9.5     1
20090514      50.5     1
20090515      25.0     1
20090516      73.0     1
20090517      19.5     1
20090518      28.0     1
20090519       0.0     1
20090520       1.0     1
20090521       0.0     1
20090522       0.0     1
20090523       0.0     1
20090524       2.0     1
20090525       0.0     1
20090526       0.0     1
20090527       0.0     1
20090528      80.0     1
20090529       8.5     1
20090530      10.0     1
20090531      31.0     1
20090601       0.0     1
20090602       0.0     1
20090603       0.0     1
20090604       0.0     1
20090605       0.0     1
20090606       0.0     1
20090607       0.0     1
20090608       0.0     1
20090609       0.0     1
20090610       0.0     1
20090611       0.0     1
20090612       0.0     1
20090613      49.0     1
20090614       0.0     1
20090615      31.0     1
20090616       0.0     1
20090617       0.0     1
20090618       0.0     1
20090619       0.0     1
20090620       0.0     1
20090621       0.0     1
20090622       0.0     1
20090623      29.0     1
20090624      50.0     1
20090625       3.5     1
20090626       0.0     1
20090627       0.0     1
20090628       0.0     1
20090629       3.0     1
20090630       0.0     1
20090701       0.0     1
20090702       5.0     1
20090703       0.0     1
20090704       0.0     1
20090705       0.0     1
20090706       0.0     1
20090707       0.0     1
20090708       0.0     1
20090709       0.0     1
20090710       0.0     1
20090711      35.0     1
20090712     208.0     1
20090713      14.0     1
20090714      17.0     1
20090715      19.5     1
20090716       0.0     1
20090717       0.0     1
20090718       0.0     1
20090719       0.0     1
20090720       0.0     1
20090721       4.4     1
20090722       0.0     1
20090723       0.0     1
20090724       0.0     1
20090725       0.0     1
20090726       0.0     1
20090727       0.0     1
20090728       0.0     1
20090729       0.0     1
20090730      32.0     1
20090731      24.0     1
20090801       0.0     1
20090802       0.0     1
20090803       0.0     1
20090804      41.0     1
20090805       6.5     1
20090806       4.0     1
20090807       0.0     1
20090808       0.0     1
20090809       1.2     1
20090810      11.5     1
20090811       6.5     1
20090812      20.2     1
20090813       0.0     1
20090814       0.0     1
20090815       2.0     1
20090816       0.0     1
20090817     105.0     1
20090818       0.0     1
20090819       3.0     1
20090820      14.0     1
20090821       4.5     1
20090822       0.0     1
20090823       0.0     1
20090824       0.0     1
20090825       0.0     1
20090826       0.0     1
20090827       0.0     1
20090828       0.0     1
20090829       1.0     1
20090830       0.0     1
20090831       0.0     1
20090901      24.0     1
20090902       8.0     1
20090903       4.7     1
20090904       1.0     1
20090905       0.0     1
20090906      10.5     1
20090907      41.4     1
20090908       5.0     1
20090909       0.0     1
20090910       0.0     1
20090911       0.0     1
20090912       1.0     1
20090913       2.0     1
20090914       7.0     1
20090915       0.0     1
20090916       0.0     1
20090917       4.0     1
20090918       1.0     1
20090919       0.0     1
20090920       0.0     1
20090921       0.0     1
20090922       0.0     1
20090923       0.0     1
20090924       0.0     1
20090925       0.0     1
20090926      37.5     1
20090927       0.0     1
20090928       0.0     1
20090929       0.0     1
20090930       0.0     1
20091001       0.0     1
20091002       0.0     1
20091003       0.0     1
20091004       0.0     1
20091005       0.0     1
20091006       1.8     1
20091007       9.5     1
20091008       0.0     1
20091009       0.0     1
20091010       0.0     1
20091011      33.0     1
20091012       9.5     1
20091013       0.0     1
20091014       0.0     1
20091015      18.5     1
20091016       0.0     1
20091017       0.0     1
20091018       0.0     1
20091019       0.0     1
20091020       0.0     1
20091021       0.0     1
20091022       0.0     1
20091023       0.0     1
20091024       0.0     1
20091025       0.3     1
20091026       0.2     1
20091027       0.0     1
20091028       0.0     1
20091029       0.0     1
20091030       0.0     1
20091031       0.0     1
20091101       0.0     1
20091102       0.0     1
20091103       0.0     1
20091104       0.0     1
20091105      14.5     1
20091106       0.0     1
20091107      87.0     1
20091108      50.0     1
20091109       1.5     1
20091110      63.0     1
20091111      19.3     1
20091112       6.0     1
20091113       2.2     1
20091114       0.0     1
20091115       0.0     1
20091116       0.0     1
20091117       0.0     1
20091118       0.0     1
20091119       0.0     1
20091120       0.0     1
20091121       0.0     1
20091122       0.0     1
20091123       0.0     1
20091124       0.0     1
20091125       0.0     1
20091126       0.0     1
20091127       0.0     1
20091128       0.0     1
20091129       0.0     1
20091130       0.0     1
20091201       0.0     1
20091202       0.0     1
20091203       0.0     1
20091204       0.0     1
20091205       0.0     1
20091206       0.0     1
20091207       0.0     1
20091208       0.0     1
20091209       0.0     1
20091210       0.0     1
20091211       0.0     1
20091212       0.0     1
20091213       0.0     1
20091214       0.0     1
20091215       0.0     1
20091216       0.0     1
20091217       0.0     1
20091218       0.0     1
20091219       0.0     1
20091220       0.0     1
20091221       0.0     1
20091222       0.0     1
20091223       0.0     1
20091224       0.0     1
20091225       0.0     1
20091226       0.0     1
20091227       0.0     1
20091228       0.0     1
20091229       0.0     1
20091230       0.0     1
20091231       0.0     1
20100101       0.0     1
20100102       0.0     1
20100103       1.5     1
20100104       0.0     1
20100105       0.0     1
20100106       0.0     1
20100107       0.0     1
20100108       0.0     1
20100109       0.0     1
20100110       0.0     1
20100111       0.0     1
20100112       0.0     1
20100113       0.0     1
20100114       1.0     1
20100115       0.0     1
20100116       0.0     1
20100117       0.0     1
20100118       0.0     1
20100119       0.0     1
20100120       0.0     1
20100121       0.0     1
20100122       0.0     1
20100123       0.0     1
20100124       0.0     1
20100125       0.0     1
20100126       0.0     1
20100127       0.0     1
20100128       0.0     1
20100129       0.0     1
20100130       0.0     1
20100131       0.0     1
20100201       0.0     1
20100202       0.0     1
20100203       0.0     1
20100204       0.0     1
20100205       0.0     1
20100206       0.0     1
20100207       0.0     1
20100208       0.0     1
20100209       0.0     1
20100210       0.0     1
20100211       0.0     1
20100212       2.0     1
20100213       0.0     1
20100214       0.0     1
20100215       0.0     1
20100216       1.5     1
20100217       0.0     1
20100218       0.0     1
20100219       0.0     1
20100220       0.0     1
20100221       0.0     1
20100222       0.0     1
20100223       1.1     1
20100224       2.0     1
20100225       0.0     1
20100226       0.0     1
20100227       0.0     1
20100228       0.0     1
20100301       0.0     1
20100302       0.0     1
20100303       0.0     1
20100304       0.0     1
20100305       0.0     1
20100306       0.0     1
20100307       0.0     1
20100308       0.0     1
20100309       1.1     1
20100310       0.0     1
20100311       0.0     1
20100312       0.0     1
20100313       0.0     1
20100314       0.0     1
20100315       0.0     1
20100316       0.0     1
20100317       0.0     1
20100318       0.0     1
20100319       0.0     1
20100320       0.0     1
20100321       0.0     1
20100322       0.0     1
20100323       0.0     1
20100324       0.7     1
20100325       0.0     1
20100326       0.0     1
20100327       0.0     1
20100328       0.0     1
20100329       0.0     1
20100330       0.0     1
20100331       0.0     1
20100401       0.0     1
20100402       0.0     1
20100403       0.0     1
20100404       0.0     1
20100405       0.0     1
20100406       0.0     1
20100407       0.0     1
20100408       1.5     1
20100409       0.0     1
20100410       0.0     1
20100411       0.0     1
20100412       0.0     1
20100413       0.0     1
20100414       0.0     1
20100415       0.0     1
20100416       0.0     1
20100417       0.0     1
20100418       0.0     1
20100419      11.5     1
20100420       0.5     1
20100421       5.5     1
20100422       0.0     1
20100423       0.0     1
20100424       0.0     1
20100425       0.0     1
20100426       0.0     1
20100427       0.0     1
20100428       0.0     1
20100429       0.0     1
20100430       0.0     1
20100501       0.0     1
20100502       0.0     1
20100503       1.0     1
20100504      42.0     1
20100505       3.0     1
20100506      36.0     1
20100507       0.0     1
20100508       1.0     1
20100509      50.0     1
20100510      25.0     1
20100511      73.0     1
20100512       8.3     1
20100513      36.5     1
20100514      28.0     1
20100515       0.0     1
20100516       0.0     1
20100517       0.0     1
20100518       0.0     1
20100519       0.0     1
20100520       0.0     1
20100521       0.0     1
20100522       0.0     1
20100523       0.0     1
20100524       0.0     1
20100525       0.0     1
20100526       0.0     1
20100527      50.7     1
20100528       1.6     1
20100529       0.0     1
20100530       0.0     1
20100531       0.0     1
20100601       0.0     1
20100602       0.0     1
20100603       0.4     1
20100604       0.0     1
20100605       0.0     1
20100606       0.0     1
20100607      66.0     1
20100608       4.0     1
20100609       2.0     1
20100610       0.0     1
20100611       0.0     1
20100612       0.0     1
20100613      10.0     1
20100614       0.0     1
20100615      14.5     1
20100616       2.5     1
20100617       0.0     1
20100618       0.0     1
20100619       0.0     1
20100620       0.0     1
20100621      18.3     1
20100622       0.0     1
20100623       0.0     1
20100624       0.0     1
20100625       0.0     1
20100626       0.0     1
20100627       0.0     1
20100628       0.0     1
20100629      25.6     1
20100630       0.0     1
20100701       0.0     1
20100702       0.0     1
20100703       0.0     1
20100704       0.0     1
20100705       8.5     1
20100706       1.0     1
20100707       0.0     1
20100708       0.0     1
20100709       9.0     1
20100710      32.0     1
20100711       0.3     1
20100712       0.0     1
20100713       2.0     1
20100714      49.0     1
20100715       1.0     1
20100716      13.0     1
20100717       0.0     1
20100718       0.0     1
20100719       0.0     1
20100720       0.0     1
20100721       0.0     1
20100722      36.3     1
20100723       0.0     1
20100724       0.0     1
20100725       0.0     1
20100726       0.0     1
20100727       0.0     1
20100728       0.0     1
20100729       0.0     1
20100730       0.0     1
20100731       0.0     1
20100801       0.0     1
20100802       0.0     1
20100803       0.0     1
20100804       0.0     1
20100805       0.0     1
20100806       5.0     1
20100807      32.0     1
20100808      37.2     1
20100809       2.5     1
20100810       0.0     1
20100811       0.0     1
20100812       0.0     1
20100813       0.0     1
20100814       0.0     1
20100815       0.0     1
20100816       0.0     1
20100817       0.0     1
20100818       5.0     1
20100819       2.0     1
20100820       0.0     1
20100821      28.5     1
20100822       5.5     1
20100823       0.0     1
20100824       0.0     1
20100825       6.5     1
20100826       3.5     1
20100827       0.0     1
20100828      28.0     1
20100829       0.0     1
20100830       0.0     1
20100831       1.0     1
20100901      34.0     1
20100902       0.0     1
20100903       0.0     1
20100904       0.0     1
20100905       6.5     1
20100906       0.0     1
20100907       0.0     1
20100908       0.0     1
20100909       0.0     1
20100910       0.0     1
20100911       0.0     1
20100912       0.0     1
20100913       0.0     1
20100914       6.5     1
20100915      11.7     1
20100916       0.0     1
20100917       0.0     1
20100918       0.0     1
20100919       2.0     1
20100920       1.5     1
20100921       3.6     1
20100922       0.0     1
20100923       0.0     1
20100924       0.0     1
20100925       0.0     1
20100926      21.5     1
20100927       0.0     1
20100928       0.0     1
20100929       0.0     1
20100930       0.0     1
20101001       0.0     1
20101002       0.0     1
20101003       0.0     1
20101004       0.0     1
20101005       0.0     1
20101006       0.0     1
20101007       0.0     1
20101008       0.0     1
20101009       0.0     1
20101010      50.0     1
20101011       4.3     1
20101012       0.0     1
20101013       0.0     1
20101014       0.0     1
20101015       0.2     1
20101016       0.0     1
20101017       0.0     1
20101018       4.5     1
20101019       1.0     1
20101020      15.0     1
20101021       2.5     1
20101022       2.0     1
20101023       0.0     1
20101024       0.0     1
20101025       0.0     1
20101026       0.0     1
20101027       0.0     1
20101028       0.0     1
20101029       0.0     1
20101030       0.0     1
20101031       0.0     1
20101101       0.0     1
20101102       0.0     1
20101103      25.0     1
20101104       0.0     1
20101105       0.0     1
20101106       0.0     1
20101107       0.0     1
20101108      11.6     1
20101109      10.5     1
20101110       0.0     1
20101111      18.3     1
20101112       0.0     1
20101113       0.0     1
20101114       0.0     1
20101115       0.0     1
20101116       0.0     1
20101117       0.0     1
20101118       0.0     1
20101119       0.0     1
20101120      23.5     1
20101121       4.5     1
20101122       0.0     1
20101123       0.0     1
20101124       0.0     1
20101125       0.0     1
20101126       0.0     1
20101127       0.0     1
20101128       0.0     1
20101129       0.0     1
20101130       0.0     1
20101201       0.0     1
20101202       8.5     1
20101203       6.0     1
20101204       0.0     1
20101205       0.0     1
20101206       0.0     1
20101207       0.0     1
20101208       0.0     1
20101209       0.0     1
20101210       0.0     1
20101211       0.0     1
20101212       0.0     1
20101213       0.0     1
20101214       0.0     1
20101215       0.0     1
20101216       0.0     1
20101217       0.0     1
